,K,Degree,Delta,F1,SS,Weights
1094,4,40,4.0,[0.618 0.156 0.    0.032],0.4257974895642075,[0.99493333 0.00213333 0.00133333 0.0016    ]
1095,4,40,8.0,[0.164 0.125 0.    0.596],0.4333043149155293,[0.00133333 0.00213333 0.00213333 0.9944    ]
1096,4,41,0.0625,[0.532 0.47  0.407 0.46 ],0.11950329325604356,[0.26671041 0.28721806 0.23244834 0.21362319]
1097,4,41,0.125,[0.513 0.487 0.312 0.422],-0.011355585901889162,[0.22073831 0.26238669 0.28813567 0.22873934]
1098,4,41,0.25,[0.491 0.456 0.427 0.454],-0.00790272428284472,[0.13311509 0.28304426 0.3068103  0.27703036]
1099,4,41,0.5,[0.389 0.278 0.472 0.372],0.010490726304408816,[0.45895793 0.00639695 0.47368026 0.06096486]
1100,4,41,1.0,[0.609 0.127 0.407 0.194],-0.2566332142218334,[0.96542027 0.00186667 0.02797005 0.00474301]
1101,4,41,2.0,[0.6   0.129 0.031 0.094],0.4192693035222769,[0.9936     0.00186667 0.0024     0.00213333]
1102,4,41,4.0,[0.594 0.129 0.033 0.094],0.4306072021719922,[0.99466667 0.00186667 0.00133333 0.00213333]
1103,4,41,8.0,[0.593 0.129 0.065 0.091],0.41993249492093393,[0.99386667 0.00186667 0.0016     0.00266667]
1104,4,42,0.0625,[0.541 0.487 0.418 0.456],0.1147544773141858,[0.27088216 0.28450837 0.2320612  0.21254827]
1105,4,42,0.125,[0.537 0.432 0.374 0.414],-0.014446124279786303,[0.19780158 0.27492567 0.26492078 0.26235198]
1106,4,42,0.25,[0.5   0.466 0.472 0.475],-0.010786746511919725,[0.15940918 0.23779921 0.30948695 0.29330466]
1107,4,42,0.5,[0.525 0.521 0.431 0.491],-0.023704155255954082,[0.29240002 0.15318007 0.29920375 0.25521616]
1108,4,42,1.0,[0.591 0.185 0.407 0.141],-0.25713903898266527,[0.96536703 0.00266667 0.0277079  0.00425841]
1109,4,42,2.0,[0.585 0.098 0.033 0.123],0.4063662934848388,[0.99466667 0.0016     0.00133333 0.0024    ]
1110,4,42,4.0,[0.577 0.098 0.065 0.123],0.4090163269027454,[0.9944 0.0016 0.0016 0.0024]
1111,4,42,8.0,[0.578 0.098 0.097 0.066],0.4050172211601373,[0.99546667 0.00133333 0.0016     0.0016    ]
1112,4,43,0.0625,[0.561 0.464 0.333 0.448],0.007357596226485481,[0.26050154 0.25739336 0.28068171 0.20142339]
1113,4,43,0.125,[0.536 0.422 0.414 0.464],-0.022124671413973236,[0.18274844 0.27922578 0.2682201  0.26980568]
1114,4,43,0.25,[0.5   0.454 0.492 0.439],0.012081406604428564,[0.09645461 0.17200193 0.29985149 0.43169196]
1115,4,43,0.5,[0.512 0.562 0.393 0.466],-0.04254710702721382,[0.28454416 0.14535952 0.28405025 0.28604607]
1116,4,43,1.0,[0.488 0.098 0.407 0.097],-0.2793749281101176,[0.96974425 0.0016     0.02705575 0.0016    ]
1117,4,43,2.0,[0.496 0.129 0.407 0.094],-0.2588878434477151,[0.96880002 0.00186667 0.02719998 0.00213333]
1118,4,43,4.0,[0.483 0.098 0.407 0.152],-0.2589264273806498,[0.96880002 0.00133333 0.02719998 0.00266667]
1119,4,43,8.0,[0.479 0.098 0.407 0.129],-0.2593410983540479,[0.96986669 0.00133333 0.02719997 0.0016    ]
1120,4,44,0.0625,[0.559 0.429 0.351 0.442],0.04774990168222184,[0.25476801 0.25075741 0.27826418 0.21621041]
1121,4,44,0.125,[0.541 0.444 0.378 0.42 ],-0.008593708554773554,[0.1931468  0.26568524 0.23835534 0.30281262]
1122,4,44,0.25,[0.526 0.466 0.483 0.443],0.004833076999046058,[0.09820901 0.17566852 0.30650988 0.41961259]
1123,4,44,0.5,[0.562 0.55  0.368 0.427],-0.042005015925172084,[0.37442008 0.12708747 0.30880098 0.18969146]
1124,4,44,1.0,[0.479 0.156 0.407 0.121],-0.2586356262265322,[0.96748119 0.00239984 0.0274523  0.00266666]
1125,4,44,2.0,[0.479 0.098 0.407 0.125],-0.2589955990869016,[0.96906729 0.0016     0.02719998 0.00213274]
1126,4,44,4.0,[0.575 0.098 0.066 0.127],0.4138088053318651,[0.99546667 0.00133333 0.00133333 0.00186667]
1127,4,44,8.0,[0.435 0.487 0.066 0.131],0.022641522185118917,[0.57393237 0.42340097 0.00133333 0.00133333]
1128,4,45,0.0625,[0.544 0.483 0.368 0.446],0.034355551291874765,[0.25429154 0.1993995  0.30842424 0.23788472]
1129,4,45,0.125,[0.525 0.415 0.367 0.417],0.013471228564845695,[0.18436801 0.26368885 0.2321899  0.31975325]
1130,4,45,0.25,[0.477 0.475 0.496 0.456],0.02588798755375436,[0.05836591 0.13396521 0.31572176 0.49194712]
1131,4,45,0.5,[0.565 0.5   0.427 0.275],-0.08120052481339658,[0.64916558 0.1383629  0.2046664  0.00780512]
1132,4,45,1.0,[0.462 0.185 0.407 0.123],-0.25864088219804454,[0.96755204 0.00266624 0.02738187 0.00239986]
1133,4,45,2.0,[0.487 0.159 0.407 0.092],-0.26887206608372827,[0.96853337 0.00213333 0.02693331 0.00239998]
1134,4,45,4.0,[0.512 0.125 0.393 0.098],-0.2790654462502048,[0.9696     0.0024     0.02666666 0.00133333]
1135,4,45,8.0,[0.577 0.152 0.034 0.097],0.37932797960427767,[9.94933333e-01 2.93333333e-03 5.33333333e-04 1.60000000e-03]
1136,4,46,0.0625,[0.584 0.403 0.389 0.375],0.17016135573997881,[0.25563545 0.24282238 0.3039074  0.19763477]
1137,4,46,0.125,[0.569 0.4   0.4   0.4  ],0.07556261626149861,[0.16795659 0.23364777 0.22949801 0.36889763]
1138,4,46,0.25,[0.481 0.448 0.504 0.466],0.02069155840524021,[0.05716645 0.13140416 0.31899081 0.49243858]
1139,4,46,0.5,[0.487 0.232 0.433 0.345],-0.036306415974159165,[0.63036957 0.00380194 0.32113277 0.04469572]
1140,4,46,1.0,[0.487 0.159 0.407 0.171],-0.26911292289280075,[0.96631101 0.00209184 0.02710481 0.00449233]
1141,4,46,2.0,[0.483 0.125 0.407 0.125],-0.28029427555777486,[0.96881377 0.00238623 0.02666667 0.00213333]
1142,4,46,4.0,[0.576 0.069 0.034 0.129],0.42443946516075326,[9.968e-01 8.000e-04 8.000e-04 1.600e-03]
1143,4,46,8.0,[0.542 0.159 0.098 0.102],0.3865222383506686,[9.96000000e-01 1.86666657e-03 1.33333333e-03 8.00000000e-04]
1144,4,47,0.0625,[0.518 0.414 0.463 0.446],0.07731890483162988,[0.24917212 0.35559906 0.21130288 0.18392595]
1145,4,47,0.125,[0.531 0.404 0.389 0.396],0.07630312333177465,[0.1615421  0.23646456 0.23079016 0.37120318]
1146,4,47,0.25,[0.5   0.466 0.389 0.466],-0.010217985835645161,[0.13087796 0.21658274 0.31253019 0.34000911]
1147,4,47,0.5,[0.531 0.444 0.41  0.479],-0.11431591218610516,[0.68111605 0.17634276 0.11276945 0.02977174]
1148,4,47,1.0,[0.525 0.125 0.393 0.065],-0.2788399878715339,[0.96925809 0.00239823 0.02674368 0.0016    ]
1149,4,47,2.0,[0.598 0.127 0.033 0.065],0.38991717323849384,[0.99440667 0.00267839 0.00106667 0.00184827]
1150,4,47,4.0,[0.604 0.068 0.067 0.033],0.371402374608589,[9.96800000e-01 8.00000000e-04 1.06666667e-03 1.33333333e-03]
1151,4,47,8.0,[0.573 0.123 0.034 0.129],0.3518798616227984,[9.95306347e-01 2.56031936e-03 5.33333333e-04 1.60000000e-03]
1152,4,48,0.0625,[0.559 0.383 0.434 0.444],0.21280913384432773,[0.25129407 0.30397542 0.22493906 0.21979145]
1153,4,48,0.125,[0.518 0.396 0.389 0.396],0.06919714386750807,[0.15232189 0.23909113 0.23419928 0.37438771]
1154,4,48,0.25,[0.509 0.466 0.4   0.452],-0.007643101637973441,[0.14067734 0.20813175 0.32774818 0.32344273]
1155,4,48,0.5,[0.614 0.393 0.217 0.37 ],-0.07226830091149293,[0.72272673 0.25048316 0.00947182 0.01731829]
1156,4,48,1.0,[0.537 0.095 0.393 0.065],-0.27978761468262975,[0.96953202 0.00213333 0.02673465 0.0016    ]
1157,4,48,2.0,[0.587 0.127 0.034 0.066],0.37029109353465256,[9.96267094e-01 1.86636194e-03 5.33333333e-04 1.33321067e-03]
1158,4,48,4.0,[0.588 0.068 0.034 0.098],0.39849194766668783,[9.97066667e-01 8.00000000e-04 8.00000000e-04 1.33333333e-03]
1159,4,48,8.0,[0.1   0.393 0.524 0.   ],-0.2907788857949812,[1.06666666e-03 2.66666659e-02 9.71733334e-01 5.33333333e-04]
1160,4,49,0.0625,[0.459 0.414 0.444 0.479],0.04403916972815095,[0.20510715 0.41878773 0.17936315 0.19674197]
1161,4,49,0.125,[0.518 0.382 0.389 0.411],0.05065147451023575,[0.15924816 0.22122383 0.25145565 0.36807237]
1162,4,49,0.25,[0.534 0.487 0.411 0.466],-0.0061606015576425276,[0.14463015 0.20684947 0.33013483 0.31838554]
1163,4,49,0.5,[0.571 0.417 0.164 0.23 ],-0.09761150808263452,[0.77404801 0.21163609 0.00477934 0.00953656]
1164,4,49,1.0,[0.512 0.127 0.404 0.065],-0.28109497276259476,[0.96861789 0.00213321 0.02764893 0.00159997]
1165,4,49,2.0,[0.516 0.069 0.393 0.067],-0.28970153803118653,[9.71733335e-01 5.33333333e-04 2.66666651e-02 1.06666667e-03]
1166,4,49,4.0,[0.487 0.152 0.393 0.098],-0.2905981407893397,[0.96960945 0.00266667 0.02639055 0.00133333]
1167,4,49,8.0,[0.133 0.585 0.034 0.066],0.3933040811269072,[1.06666667e-03 9.97066667e-01 5.33333333e-04 1.33333333e-03]
1168,4,50,0.0625,[0.557 0.386 0.411 0.442],0.139586498887185,[0.26535787 0.29748291 0.21288368 0.22427554]
1169,4,50,0.125,[0.534 0.378 0.421 0.444],0.01416452860279909,[0.18106348 0.21391446 0.26631804 0.33870402]
1170,4,50,0.25,[0.496 0.512 0.439 0.47 ],-0.007112877675463507,[0.17590176 0.18616442 0.3300105  0.30792332]
1171,4,50,0.5,[0.589 0.358 0.45  0.19 ],-0.13932587320259313,[0.78975875 0.16244312 0.03962732 0.0081708 ]
1172,4,50,1.0,[0.508 0.179 0.407 0.033],-0.27591605311748735,[0.96874828 0.00319988 0.02698517 0.00106667]
1173,4,50,2.0,[0.59  0.097 0.068 0.065],0.3358038461076382,[9.96000292e-01 1.60000000e-03 8.00000000e-04 1.59970751e-03]
1174,4,50,4.0,[0.069 0.586 0.034 0.068],0.40693528920261424,[5.33333333e-04 9.98133333e-01 5.33333333e-04 8.00000000e-04]
1175,4,50,8.0,[0.133 0.581 0.034 0.067],0.3912494499092313,[1.06666667e-03 9.97333333e-01 5.33333333e-04 1.06666667e-03]
1176,4,51,0.0625,[0.566 0.466 0.418 0.436],0.22843357424527166,[0.27766972 0.2203143  0.27300855 0.22900743]
1177,4,51,0.125,[0.482 0.382 0.448 0.414],-0.01058824621484611,[0.20844653 0.17999443 0.31079259 0.30076644]
1178,4,51,0.25,[0.516 0.47  0.431 0.522],0.013513696622686224,[0.24488813 0.18009919 0.39319846 0.18181422]
1179,4,51,0.5,[0.386 0.159 0.213 0.528],-0.12477830943009126,[0.16611055 0.00186659 0.00621423 0.82580862]
1180,4,51,1.0,[0.133 0.212 0.528 0.098],0.35983660733265155,[0.00106667 0.00266667 0.99493333 0.00133333]
1181,4,51,2.0,[0.164 0.069 0.561 0.034],0.37428594700695444,[1.33081975e-03 8.00000000e-04 9.97069180e-01 8.00000000e-04]
1182,4,51,4.0,[0.133 0.069 0.585 0.   ],0.03805157409384824,[1.06666667e-03 8.00000000e-04 9.97066667e-01 1.06666667e-03]
1183,4,51,8.0,[0.598 0.129 0.121 0.   ],0.23594482508793121,[9.94933333e-01 1.60000000e-03 2.93333333e-03 5.33333333e-04]
1184,4,52,0.0625,[0.567 0.42  0.414 0.418],0.037506464569878606,[0.25545267 0.38470573 0.15886335 0.20097825]
1185,4,52,0.125,[0.5   0.411 0.479 0.41 ],-0.012248965116166445,[0.21283194 0.16150641 0.30399639 0.32166527]
1186,4,52,0.25,[0.488 0.504 0.404 0.5  ],-0.006233265554539357,[0.23470824 0.22499543 0.35383509 0.18646124]
1187,4,52,0.5,[0.58  0.161 0.327 0.396],-0.1294471517179357,[0.83369009 0.00186667 0.14904596 0.01539728]
1188,4,52,1.0,[0.161 0.161 0.519 0.127],0.38505234749724676,[0.00159992 0.00186644 0.99440031 0.00213333]
1189,4,52,2.0,[0.133 0.164 0.544 0.034],0.24947447701067224,[1.06666667e-03 1.33333321e-03 9.96800031e-01 7.99969261e-04]
1190,4,52,4.0,[0.133 0.102 0.561 0.067],0.3859000287735762,[1.06666667e-03 8.00000000e-04 9.97066667e-01 1.06666667e-03]
1191,4,52,8.0,[0.133 0.068 0.573 0.034],0.3415826393832477,[1.06666667e-03 8.00000000e-04 9.97333333e-01 8.00000000e-04]
1192,4,53,0.0625,[0.456 0.487 0.422 0.432],0.01006067107144862,[0.26877959 0.28212145 0.23911116 0.2099878 ]
1193,4,53,0.125,[0.425 0.47  0.466 0.47 ],0.010055458425951732,[0.18930854 0.17025865 0.35514456 0.28528825]
1194,4,53,0.25,[0.446 0.513 0.446 0.5  ],0.0008758268005596448,[0.24257187 0.19957564 0.34869802 0.20915447]
1195,4,53,0.5,[0.197 0.215 0.514 0.164],0.26259717588253934,[0.00435468 0.00266667 0.98780184 0.00517681]
1196,4,53,1.0,[0.254 0.164 0.522 0.066],0.3788898413355648,[0.00450517 0.0016     0.99229478 0.00160005]
1197,4,53,2.0,[0.239 0.164 0.525 0.065],0.38457416798765953,[0.00293333 0.0016     0.9936     0.00186667]
1198,4,53,4.0,[0.239 0.164 0.519 0.034],0.37393468762328813,[2.93333333e-03 1.60000000e-03 9.94666667e-01 8.00000000e-04]
1199,4,53,8.0,[0.239 0.164 0.519 0.034],0.3485051156289128,[2.93333333e-03 1.60000000e-03 9.94666667e-01 8.00000000e-04]
1200,5,4,0.0625,[0.411 0.531 0.526 0.444 0.342],0.2769170892351948,[0.14205894 0.32499271 0.21105028 0.11819297 0.2037051 ]
1201,5,4,0.125,[0.414 0.364 0.517 0.408 0.442],-0.019762609171908495,[0.12887011 0.18479793 0.37055544 0.15884578 0.15693074]
1202,5,4,0.25,[0.559 0.411 0.377 0.446 0.496],-0.030711180860016746,[0.22885262 0.15226553 0.20599019 0.0891511  0.32374056]
1203,5,4,0.5,[0.52  0.481 0.462 0.404 0.462],-0.011163499184659201,[0.32597348 0.09769122 0.09706451 0.13735225 0.34191854]
1204,5,4,1.0,[0.383 0.467 0.411 0.5   0.513],-0.003048751545504935,[0.24089838 0.163448   0.08437194 0.13066331 0.38061836]
1205,5,4,2.0,[0.508 0.373 0.424 0.522 0.521],-0.020943218805465912,[0.15119938 0.12279922 0.1499878  0.20041412 0.37559947]
1206,5,4,4.0,[0.447 0.529 0.408 0.387 0.441],-0.11133528701472396,[0.07453661 0.05847755 0.04841748 0.03596221 0.78260615]
1207,5,4,8.0,[0.411 0.392 0.464 0.492 0.434],-0.1638202560083999,[0.02030302 0.03598637 0.02176858 0.87334173 0.0486003 ]
1208,5,5,0.0625,[0.456 0.33  0.483 0.496 0.529],0.15296972622391125,[0.30972679 0.1839587  0.04747048 0.30651635 0.15232769]
1209,5,5,0.125,[0.407 0.492 0.37  0.389 0.491],0.10065141870475043,[0.14105107 0.37962713 0.15310241 0.14317585 0.18304355]
1210,5,5,0.25,[0.519 0.432 0.437 0.312 0.487],0.03628288284685072,[0.2159496  0.22805268 0.08257084 0.14389445 0.32953242]
1211,5,5,0.5,[0.452 0.439 0.425 0.4   0.561],-0.0375737217131302,[0.16969468 0.12848019 0.13550526 0.13041753 0.43590233]
1212,5,5,1.0,[0.492 0.442 0.4   0.491 0.452],0.03177278052111832,[0.52491549 0.11865486 0.09717076 0.07469837 0.18456052]
1213,5,5,2.0,[0.413 0.483 0.446 0.487 0.513],-0.015657668793814722,[0.43313983 0.241601   0.12632936 0.07602802 0.12290179]
1214,5,5,4.0,[0.411 0.421 0.483 0.504 0.486],-0.06745549519434238,[0.21269129 0.15072627 0.27917295 0.21876051 0.13864898]
1215,5,5,8.0,[0.156 0.519 0.424 0.3   0.264],-0.21398617502976347,[0.00213333 0.94820936 0.03177015 0.00720139 0.01068577]
1216,5,6,0.0625,[0.479 0.504 0.374 0.444 0.444],0.2729525317724399,[0.49319458 0.36006947 0.09878988 0.02014339 0.02780269]
1217,5,6,0.125,[0.473 0.324 0.377 0.411 0.55 ],-0.08581033988280572,[0.18341417 0.17385162 0.14085595 0.06473253 0.43714574]
1218,5,6,0.25,[0.496 0.414 0.436 0.306 0.508],0.030974890608156547,[0.35106111 0.13449907 0.16516779 0.14454056 0.20473147]
1219,5,6,0.5,[0.542 0.474 0.379 0.435 0.433],0.013439850744929573,[0.24963045 0.12751787 0.09629346 0.13103272 0.39552549]
1220,5,6,1.0,[0.441 0.421 0.417 0.478 0.538],0.010470802048433907,[0.49904831 0.14528684 0.09404204 0.07522758 0.18639522]
1221,5,6,2.0,[0.345 0.474 0.442 0.541 0.513],-0.023670102724368283,[0.40319816 0.16546643 0.16173317 0.12971211 0.13989013]
1222,5,6,4.0,[0.435 0.408 0.371 0.388 0.472],-0.19787572257878844,[0.02858289 0.03949949 0.01175494 0.03686425 0.88329842]
1223,5,6,8.0,[0.436 0.575 0.182 0.107 0.176],-0.228969341836419,[0.02773389 0.96107282 0.00266667 0.00506055 0.00346607]
1224,5,7,0.0625,[0.53  0.525 0.382 0.393 0.419],0.410273755245323,[0.25687961 0.38041266 0.11213107 0.11617536 0.1344013 ]
1225,5,7,0.125,[0.569 0.464 0.374 0.314 0.46 ],0.054340975763127956,[0.40839635 0.18799228 0.15240546 0.08526284 0.16594307]
1226,5,7,0.25,[0.603 0.421 0.422 0.346 0.443],0.1401961860994375,[0.21098173 0.09639741 0.18069419 0.11437126 0.39755541]
1227,5,7,0.5,[0.45  0.462 0.464 0.414 0.574],0.03502408238223495,[0.44933328 0.11434389 0.07784761 0.10349663 0.2549786 ]
1228,5,7,1.0,[0.45  0.441 0.452 0.5   0.44 ],-0.008790533247133466,[0.4868517  0.21919999 0.10812564 0.0691127  0.11670997]
1229,5,7,2.0,[0.396 0.444 0.435 0.477 0.504],-0.00951849582405199,[0.42058355 0.1303666  0.16776102 0.0964965  0.18479234]
1230,5,7,4.0,[0.512 0.315 0.453 0.4   0.272],-0.22836494021917098,[0.87613559 0.03594112 0.01624139 0.06397526 0.00770664]
1231,5,7,8.0,[0.45  0.097 0.154 0.556 0.119],-0.21040454465137665,[0.02822752 0.0016     0.0024     0.96457248 0.0032    ]
1232,5,8,0.0625,[0.595 0.529 0.4   0.365 0.41 ],0.3481305455936069,[0.25197681 0.29736655 0.11483031 0.10743631 0.22839002]
1233,5,8,0.125,[0.559 0.477 0.308 0.294 0.491],0.2457132787582682,[0.33755067 0.18539691 0.15559768 0.11956129 0.20189345]
1234,5,8,0.25,[0.509 0.43  0.414 0.377 0.5  ],0.1919542550235246,[0.1228709  0.13953663 0.11490676 0.12857208 0.49411364]
1235,5,8,0.5,[0.425 0.456 0.426 0.47  0.442],0.016550858500557025,[0.32398036 0.08973794 0.12147099 0.11787571 0.346935  ]
1236,5,8,1.0,[0.496 0.521 0.374 0.491 0.508],-0.022813315497113067,[0.35226922 0.18697482 0.06983521 0.07692612 0.31399464]
1237,5,8,2.0,[0.446 0.456 0.37  0.425 0.488],-0.09500422641150476,[0.0821259  0.060087   0.01875717 0.05186359 0.78716635]
1238,5,8,4.0,[0.47  0.512 0.119 0.522 0.133],-0.1991102244060751,[0.02918155 0.78912828 0.00293331 0.17289169 0.00586516]
1239,5,8,8.0,[0.464 0.577 0.141 0.125 0.114],-0.1939907032034976,[0.02826652 0.96133348 0.00426667 0.00213333 0.004     ]
1240,5,9,0.0625,[0.574 0.459 0.4   0.369 0.367],0.4165026259036649,[0.48536759 0.14713622 0.10729812 0.12523288 0.13496519]
1241,5,9,0.125,[0.552 0.467 0.384 0.277 0.4  ],0.25147849453361515,[0.34370649 0.12888895 0.12685855 0.14733201 0.253214  ]
1242,5,9,0.25,[0.483 0.358 0.442 0.308 0.459],0.1286118767127191,[0.33184001 0.1314159  0.16268598 0.14561653 0.22844158]
1243,5,9,0.5,[0.574 0.483 0.431 0.4   0.448],-0.021529275467255367,[0.25910516 0.18652841 0.11274899 0.14282756 0.29878988]
1244,5,9,1.0,[0.456 0.496 0.444 0.414 0.439],-0.01217593225603617,[0.36582248 0.16612863 0.17077506 0.07388153 0.22339231]
1245,5,9,2.0,[0.386 0.53  0.471 0.492 0.36 ],-0.06937311804202242,[0.17184335 0.33590616 0.11969019 0.19540225 0.17715805]
1246,5,9,4.0,[0.46  0.513 0.118 0.446 0.231],-0.19296933374703198,[0.02864939 0.06072147 0.00320153 0.90102778 0.00639984]
1247,5,9,8.0,[0.156 0.548 0.435 0.47  0.182],-0.20328212115505875,[0.00213333 0.06089028 0.02879759 0.90257955 0.00559924]
1248,5,10,0.0625,[0.598 0.411 0.4   0.35  0.436],0.41602087427336676,[0.50599486 0.13727495 0.11162431 0.12365036 0.12145553]
1249,5,10,0.125,[0.505 0.447 0.367 0.345 0.407],0.022232302285845364,[0.33139925 0.18935668 0.15662232 0.05137793 0.27124382]
1250,5,10,0.25,[0.464 0.436 0.386 0.353 0.448],0.09040163415734721,[0.39736991 0.11592164 0.14031081 0.12511171 0.22128593]
1251,5,10,0.5,[0.52  0.446 0.517 0.418 0.452],-0.015774362293029306,[0.2469736  0.20098716 0.13236261 0.08705928 0.33261734]
1252,5,10,1.0,[0.492 0.508 0.427 0.486 0.436],-0.026938072022530415,[0.2816905  0.17620454 0.22023828 0.09000408 0.2318626 ]
1253,5,10,2.0,[0.396 0.456 0.477 0.443 0.5  ],-0.09867760007773214,[0.08502791 0.06543286 0.02578323 0.79110751 0.03264849]
1254,5,10,4.0,[0.464 0.341 0.143 0.559 0.205],-0.1926718610972833,[0.028531   0.00699417 0.00373333 0.95460869 0.00613281]
1255,5,10,8.0,[0.222 0.35  0.444 0.545 0.158],-0.1646873689045388,[0.00186667 0.00666667 0.03038494 0.95574841 0.00533332]
1256,5,11,0.0625,[0.576 0.36  0.434 0.303 0.442],0.40232823175906407,[0.40537824 0.15256026 0.11973695 0.13746469 0.18485986]
1257,5,11,0.125,[0.514 0.481 0.352 0.317 0.45 ],0.183761942177673,[0.34716307 0.17390993 0.09295549 0.1416674  0.24430411]
1258,5,11,0.25,[0.491 0.449 0.4   0.355 0.47 ],0.09963743779335778,[0.36861599 0.14769855 0.14487765 0.1576807  0.18112711]
1259,5,11,0.5,[0.439 0.496 0.421 0.545 0.441],-0.020945031560773056,[0.29532191 0.19933494 0.12785949 0.10087336 0.2766103 ]
1260,5,11,1.0,[0.429 0.504 0.504 0.456 0.407],-0.034523230751571043,[0.22509896 0.18262986 0.1772166  0.08267404 0.33238054]
1261,5,11,2.0,[0.34  0.282 0.225 0.53  0.158],-0.14913203431217462,[0.05144953 0.0092125  0.00778183 0.92594456 0.00561158]
1262,5,11,4.0,[0.46  0.282 0.219 0.532 0.137],-0.2003338818386211,[0.02829193 0.00586619 0.0047999  0.95650871 0.00453328]
1263,5,11,8.0,[0.219 0.509 0.121 0.385 0.167],0.15784213224554985,[0.00213333 0.05059241 0.00266667 0.94034093 0.00426667]
1264,5,12,0.0625,[0.569 0.404 0.415 0.28  0.393],0.39345861957659456,[0.40407341 0.15534257 0.12792751 0.1390521  0.1736044 ]
1265,5,12,0.125,[0.527 0.423 0.346 0.324 0.456],0.1544346303751237,[0.33061249 0.14779995 0.15343214 0.1355593  0.23259613]
1266,5,12,0.25,[0.455 0.468 0.452 0.355 0.474],0.10250997306816508,[0.34192642 0.1249178  0.17884367 0.14952589 0.20478622]
1267,5,12,0.5,[0.458 0.444 0.487 0.478 0.433],-0.0157873917599699,[0.23254935 0.18699324 0.15484998 0.12534381 0.30026363]
1268,5,12,1.0,[0.446 0.626 0.426 0.342 0.424],-0.03787286154823499,[0.17708442 0.20863959 0.2504771  0.12021381 0.24358508]
1269,5,12,2.0,[0.298 0.366 0.189 0.508 0.16 ],-0.16185416120124388,[0.04285206 0.00708112 0.00539052 0.93934642 0.00532987]
1270,5,12,4.0,[0.25  0.229 0.437 0.559 0.143],-0.14042623091728668,[0.00213333 0.00399999 0.03145343 0.95867992 0.00373333]
1271,5,12,8.0,[0.222 0.347 0.187 0.437 0.139],0.38055533589137824,[0.00186667 0.00506667 0.0056     0.98320002 0.00426666]
1272,5,13,0.0625,[0.564 0.407 0.411 0.286 0.45 ],0.39396379524251884,[0.39628397 0.16649237 0.12947881 0.14097728 0.16676757]
1273,5,13,0.125,[0.519 0.43  0.427 0.333 0.486],0.22148110159606632,[0.34737839 0.18444006 0.17884303 0.12054314 0.16879538]
1274,5,13,0.25,[0.487 0.456 0.425 0.359 0.459],0.03285361636552208,[0.33211195 0.15418726 0.15380372 0.13327537 0.2266217 ]
1275,5,13,0.5,[0.496 0.478 0.466 0.414 0.454],-0.020091213764287394,[0.1848983  0.14698278 0.22760424 0.13339426 0.30712042]
1276,5,13,1.0,[0.418 0.513 0.437 0.442 0.393],-0.04014487872511111,[0.18918008 0.20482608 0.2675295  0.15209314 0.18637121]
1277,5,13,2.0,[0.315 0.301 0.137 0.529 0.137],-0.1782686586773584,[0.03786367 0.00447804 0.0045333  0.94841226 0.00471273]
1278,5,13,4.0,[0.277 0.206 0.135 0.504 0.086],0.39679653700616807,[0.0024     0.0032     0.00506666 0.9856     0.00373333]
1279,5,13,8.0,[0.25  0.229 0.118 0.489 0.114],0.3997905694684375,[0.00213333 0.00373333 0.00346656 0.98666678 0.004     ]
